date,open,high,low,close,volume,money
20020910,300.77,303.83,298.36,301.42,6659800.0,99210088.0
20020909,302.3,304.05,298.14,300.77,11107100.0,165269264.0
20020906,307.34,309.97,303.4,304.49,11014200.0,166531728.0
20020905,315.44,316.76,303.83,307.99,23846800.0,364666464.0
20020904,318.73,322.23,315.22,316.32,13278900.0,207897680.0
20020902,313.03,318.29,310.62,316.1,7972800.0,123992696.0
20020830,311.72,314.13,311.28,312.16,3328400.0,51282720.0
20020829,314.35,320.7,312.16,312.38,11457800.0,178640608.0
20020828,309.97,316.76,309.75,314.35,10512900.0,162678944.0
20020827,309.97,312.81,308.43,309.31,8231600.0,125922168.0
20020826,315.88,315.88,308.87,309.97,12772400.0,196286528.0
20020823,314.57,318.73,313.91,315.0,10180700.0,158518480.0
20020822,314.35,318.51,311.5,314.13,16205000.0,251550928.0
20020821,318.51,320.92,312.16,314.35,19062500.0,298054080.0
20020820,304.93,318.51,304.05,318.29,48553500.0,749799360.0
20020819,297.92,307.34,295.95,304.05,17936600.0,269701632.0
20020816,298.8,300.77,292.66,298.14,7201500.0,105937600.0
20020815,300.55,300.99,298.14,299.89,5307000.0,78582992.0
20020814,297.04,300.11,296.82,300.11,4335400.0,64086284.0
20020813,294.63,299.01,294.63,296.17,6129300.0,89997112.0
20020812,299.01,300.77,295.73,295.95,7724700.0,113779952.0
20020809,301.21,303.83,299.01,300.11,6384100.0,94976808.0
20020808,302.96,305.15,300.11,301.64,6498300.0,97066784.0
20020807,303.61,303.61,298.58,302.96,8413800.0,125343736.0
20020806,299.89,308.65,298.36,303.18,10813000.0,162323920.0
20020805,307.56,307.56,299.67,300.11,12364400.0,184818016.0
20020802,307.34,309.31,305.37,307.34,12497200.0,190035632.0
20020801,302.3,309.31,299.45,307.34,16485000.0,248642160.0
20020731,307.99,313.91,303.4,303.61,38013400.0,578121600.0
20020729,298.36,304.93,297.26,303.4,12751800.0,190853936.0
20020726,299.01,304.49,295.73,298.8,12944200.0,192519920.0
20020725,305.15,306.68,296.61,298.8,13731900.0,203608704.0
20020724,304.71,310.62,300.99,304.93,33217800.0,502157280.0
20020723,288.94,309.97,288.06,304.71,47852000.0,717882368.0
20020722,299.67,300.11,288.72,289.16,15370200.0,226151584.0
20020719,298.58,301.86,294.85,299.89,20162300.0,301490080.0
20020718,288.06,300.11,285.87,298.58,30115400.0,445254624.0
20020717,278.21,287.84,277.11,287.41,6238200.0,88266864.0
20020716,278.21,286.53,276.02,277.77,6821200.0,96210000.0
20020715,282.37,282.59,277.11,278.65,9534000.0,133978320.0
20020712,284.78,286.53,282.59,283.03,6211800.0,88622984.0
20020711,284.78,288.28,281.93,284.78,12983500.0,186082800.0
20020710,298.58,300.11,283.68,286.75,29624800.0,429851616.0
20020709,297.92,302.52,295.51,297.92,11811300.0,176207616.0
20020708,299.01,302.3,295.95,297.48,11052600.0,164899296.0
20020705,294.85,298.58,293.1,298.14,7605300.0,112616176.0
20020704,304.49,309.09,294.85,295.51,21689600.0,326230144.0
20020703,298.36,311.06,298.14,303.4,23284600.0,354551648.0
20020702,294.85,299.67,290.25,299.01,13977400.0,205950128.0
20020701,301.21,301.86,294.2,295.95,18004800.0,267705456.0
20020628,296.39,311.06,294.42,300.11,61510200.0,931425152.0
20020627,286.97,302.08,286.97,295.07,52699700.0,783208064.0
20020626,282.59,301.86,280.4,287.84,81464700.0,1195457536.0
20020625,286.97,287.19,272.07,287.19,117684800.0,1683310336.0
20020624,258.5,258.5,252.14,258.5,57577100.0,753050944.0
20020621,217.98,236.81,217.98,232.43,32146700.0,380398624.0
20020620,216.0,221.26,216.0,217.1,2074500.0,23375862.0
20020619,219.95,223.01,215.57,216.0,4841700.0,54554164.0
20020618,216.88,222.36,216.88,220.39,3382400.0,38387796.0
20020617,214.69,216.88,214.25,216.88,1852000.0,20656770.0
20020614,220.39,220.39,215.13,216.22,3406800.0,38374456.0
20020613,224.98,225.2,220.17,220.39,2010500.0,23018854.0
20020612,223.45,225.64,219.95,224.98,3331100.0,38103700.0
20020611,224.33,226.74,222.14,223.45,2596200.0,29893594.0
20020610,221.7,230.68,220.17,224.33,6804700.0,79086848.0
20020607,221.26,224.98,218.63,221.92,7845200.0,89973064.0
20020606,212.5,223.01,210.75,221.04,6691000.0,75097904.0
20020605,221.48,222.36,213.16,213.6,3944400.0,44111508.0
20020604,216.88,225.64,216.88,221.48,6985700.0,79869720.0
20020603,215.79,218.85,214.03,215.79,3815500.0,42559308.0
20020531,218.41,222.58,215.79,216.0,3931300.0,44443000.0
20020530,212.5,219.29,210.97,218.41,4286100.0,47762400.0
20020529,216.22,216.44,212.06,212.94,2539900.0,28031842.0
20020528,212.28,217.32,210.31,214.69,2955900.0,32895508.0
20020527,210.31,213.6,208.12,210.31,2248300.0,24438538.0
20020524,216.66,216.88,210.53,211.19,4513000.0,49758304.0
20020523,219.29,223.23,214.91,216.66,5156700.0,58130312.0
20020521,219.07,225.2,217.1,222.14,5698400.0,65273612.0
20020520,219.07,219.73,214.47,216.0,3159400.0,35249044.0
20020517,217.32,220.6,215.57,219.07,5152900.0,57970324.0
20020516,213.6,217.54,210.53,217.1,6562700.0,72575712.0
20020515,216.88,217.98,211.41,214.47,3490400.0,38713128.0
20020514,219.51,223.23,216.44,217.54,2634400.0,29842562.0
20020513,223.45,225.2,219.29,219.73,4923000.0,56115612.0
20020510,229.8,229.8,221.26,223.89,6940900.0,80699144.0
20020509,221.92,232.87,221.92,230.02,12007600.0,141089808.0
20020508,224.11,228.93,221.92,223.45,7913500.0,91729960.0
20020430,212.06,229.8,210.31,223.45,19751600.0,225426672.0
20020429,209.22,212.06,205.93,211.62,3636000.0,39504920.0
20020426,206.15,211.41,205.71,208.12,2965000.0,32127524.0
20020425,201.77,207.02,200.89,206.15,2542800.0,26943310.0
20020424,202.21,205.27,200.24,201.33,2537200.0,26651356.0
20020423,201.55,210.09,201.55,201.99,2868200.0,30635484.0
20020422,201.11,201.55,198.48,201.11,2476000.0,25802782.0
20020419,205.49,205.49,200.02,201.11,5465600.0,57404508.0
20020417,207.24,209.43,206.59,207.02,1939800.0,20907458.0
20020416,208.12,210.97,206.81,207.68,2541800.0,27467482.0
20020415,213.6,215.35,208.78,210.09,2440900.0,26679436.0
20020412,212.5,215.35,210.53,214.91,2884800.0,31837128.0
20020411,215.13,215.79,212.06,212.94,3589800.0,39711372.0
20020410,215.79,216.88,210.97,215.13,5203500.0,57299788.0
20020409,217.98,219.07,210.31,215.79,6902600.0,76176488.0
20020408,216.88,220.17,214.91,218.41,3105800.0,34923548.0
20020405,215.79,217.98,213.16,215.79,2711300.0,30153752.0
20020404,208.34,215.79,206.59,214.91,2991200.0,32793448.0
20020403,205.49,209.87,203.08,207.68,2273500.0,24454408.0
20020402,212.06,213.38,205.27,205.71,2541700.0,27495982.0
20020401,213.16,213.81,208.34,212.06,2733100.0,29857246.0
20020329,220.17,221.26,212.06,213.16,3968800.0,44235588.0
20020328,217.98,223.89,217.98,219.07,2493100.0,28377452.0
20020327,217.98,221.92,216.66,218.63,2496800.0,28170918.0
20020326,223.89,223.89,216.88,219.07,4199400.0,47472544.0
20020325,223.01,224.55,220.82,223.89,3279600.0,37577548.0
20020322,228.93,229.37,221.26,223.01,6343500.0,73206832.0
20020321,233.09,234.4,229.37,229.58,6196500.0,73509552.0
20020320,233.31,235.94,229.8,231.99,9290800.0,110858296.0
20020319,231.99,235.72,228.71,233.09,9954900.0,118662984.0
20020318,223.67,232.65,221.48,231.99,16528300.0,194138352.0
20020315,228.93,231.56,219.51,220.39,9877800.0,114508056.0
20020314,223.89,229.37,221.7,226.74,8999300.0,104348216.0
20020313,215.79,238.78,213.6,224.11,26432100.0,311956928.0
20020312,224.11,228.93,217.98,218.2,11089900.0,127298176.0
20020311,222.36,224.98,219.07,224.11,9016100.0,103359600.0
20020308,223.45,227.39,216.88,221.48,15573300.0,177803664.0
20020307,208.12,222.14,206.37,221.48,14608900.0,161409408.0
20020306,203.96,214.03,202.21,208.12,11532400.0,125274808.0
20020305,198.92,206.15,198.48,203.74,5925200.0,62515452.0
20020304,194.76,198.7,193.01,198.48,2119600.0,21749794.0
20020301,193.88,199.36,192.79,194.76,3454700.0,35315728.0
20020228,197.39,197.83,193.45,193.88,2754700.0,28132676.0
20020227,194.98,200.67,194.98,197.39,3336200.0,34486192.0
20020226,199.36,200.45,192.35,194.98,4562900.0,46606968.0
20020225,209.87,210.31,198.92,200.67,5894500.0,62017388.0
20020208,209.22,209.43,203.74,205.05,3423200.0,36670984.0
20020207,199.14,207.24,199.14,205.93,3769900.0,40069724.0
20020206,209.22,209.87,198.92,199.14,3854700.0,40758204.0
20020205,203.08,212.06,201.99,207.9,5695300.0,61446836.0
20020204,198.92,203.74,196.07,203.08,3469400.0,36277612.0
20020201,201.99,207.68,197.17,198.92,4950600.0,51981248.0
20020131,188.41,204.83,188.41,202.21,9068100.0,94665888.0
20020130,186.22,188.41,182.93,187.75,1752400.0,17162438.0
20020129,179.65,187.75,178.55,186.0,2637900.0,25631096.0
20020128,195.42,198.26,181.84,182.49,4252500.0,41783732.0
20020125,198.48,199.36,193.88,195.2,2472200.0,25369856.0
20020124,194.98,203.74,188.41,198.48,5353800.0,55613744.0
20020123,181.84,198.26,179.87,198.04,4074200.0,40302136.0
20020122,179.87,188.41,178.99,181.84,3465600.0,33522462.0
20020121,194.76,194.98,181.4,181.84,5024400.0,49446708.0
20020118,194.98,199.58,190.6,194.76,5584300.0,56711192.0
20020117,212.5,212.5,196.07,197.39,3928000.0,41505540.0
20020116,210.31,215.13,208.12,212.5,2351800.0,25771994.0
20020115,210.31,215.79,209.22,209.43,3378900.0,37102544.0
20020114,221.48,221.7,212.5,212.94,4798800.0,53365104.0
20020111,230.24,230.46,223.45,223.89,2703600.0,31269674.0
20020110,231.12,232.21,223.01,230.24,5828800.0,67518528.0
20020109,234.4,235.5,231.12,231.99,2365000.0,28219986.0
20020108,234.84,238.35,234.4,234.84,1438500.0,17352092.0
20020107,236.81,238.78,233.31,235.28,1611700.0,19372096.0
20020104,240.54,240.97,235.94,236.81,1254000.0,15274001.0
20011231,238.78,240.97,236.59,239.88,2115800.0,25781010.0
20011228,236.59,239.88,236.16,237.91,2382900.0,28919906.0
20011227,240.97,243.6,236.16,236.59,2253700.0,27534612.0
20011226,237.25,240.97,235.5,240.97,1808400.0,21976374.0
20011225,235.06,238.35,234.18,237.25,2247700.0,27149616.0
20011224,243.16,243.38,235.28,236.59,2992700.0,36322664.0
20011221,240.97,242.07,240.54,241.63,1977500.0,24338188.0
20011220,245.35,246.23,239.88,241.19,3086600.0,38043808.0
20011219,250.17,251.92,245.35,246.23,2463900.0,31157192.0
20011218,247.54,249.73,247.11,249.73,1655900.0,20927154.0
20011217,249.52,251.27,247.11,247.54,2205000.0,27850094.0
20011214,249.73,253.02,248.2,249.95,2030200.0,25850896.0
20011213,251.92,254.99,249.73,250.17,2671700.0,34256916.0
20011212,257.4,257.4,251.92,252.8,3407400.0,43912224.0
20011211,259.81,261.78,256.31,257.62,2182200.0,28533276.0
20011210,259.59,260.25,257.18,259.37,1877000.0,24583946.0
20011207,262.0,264.85,259.15,260.47,2349800.0,30980638.0
20011206,261.56,264.85,259.37,262.0,3415400.0,45149912.0
20011205,269.45,269.67,261.12,261.56,4620000.0,61795820.0
20011204,267.26,270.54,265.72,269.23,2599500.0,35226636.0
20011203,265.5,269.88,265.07,267.26,3101400.0,41900440.0
20011130,263.97,267.26,262.88,265.5,2302400.0,30819482.0
20011129,267.26,268.35,263.97,264.85,2233100.0,29958930.0
20011128,266.82,272.73,265.94,267.26,2568100.0,34837232.0
20011127,264.85,266.82,263.97,265.72,1511400.0,20267148.0
20011126,267.26,267.26,264.41,264.85,1843700.0,24732626.0
20011123,271.64,271.86,267.26,268.13,1983100.0,26963286.0
20011122,271.42,273.83,269.45,271.64,2811900.0,38578232.0
20011121,268.35,271.64,264.85,271.42,3001500.0,40542248.0
20011120,263.97,268.79,261.78,267.04,3296500.0,44429752.0
20011119,264.63,264.63,259.59,262.0,1322800.0,17502012.0
20011116,275.58,282.59,260.69,261.78,5640100.0,76492352.0
20011115,260.25,262.22,256.31,258.28,1445500.0,18922664.0
20011114,262.22,263.97,260.25,260.47,1115600.0,14804171.0
20011113,261.78,266.82,260.25,262.66,1282800.0,17117236.0
20011112,263.75,264.85,259.59,262.22,2264800.0,30083006.0
20011109,256.52,265.07,253.02,263.31,4266200.0,56287256.0
20011108,249.73,258.5,246.45,256.52,3347900.0,43102872.0
20011107,261.34,265.5,246.45,252.36,5157000.0,67442760.0
20011106,266.16,268.35,263.53,264.85,1994400.0,26784412.0
20011105,268.35,269.01,264.63,265.5,2461200.0,33088240.0
20011102,274.92,274.92,268.79,269.45,2372200.0,32338866.0
20011101,274.05,278.21,272.29,273.39,2190800.0,30310240.0
20011031,269.45,274.27,267.26,274.05,2727100.0,37243120.0
20011030,275.8,276.02,269.01,269.88,4207700.0,57538320.0
20011029,276.46,280.4,273.83,275.8,3570700.0,49833376.0
20011026,273.39,278.21,270.76,276.02,5216800.0,72146080.0
20011025,278.21,280.18,272.73,273.39,8351700.0,115800064.0
20011024,285.44,289.16,274.05,280.62,26960400.0,382937664.0
20011023,280.18,280.18,267.26,280.18,28815900.0,403209408.0
20011022,249.3,258.28,247.11,252.14,5663800.0,73022656.0
20011019,257.4,257.62,242.07,250.17,9392100.0,119883024.0
20011018,258.06,264.85,256.31,258.28,8707300.0,114648736.0
20011017,251.92,264.63,250.17,256.96,10485400.0,137723968.0
20011016,255.43,256.31,248.64,252.14,3002500.0,38497248.0
20011015,247.76,258.06,243.16,255.43,7096100.0,91299560.0
20011012,236.16,253.24,232.21,247.98,5822500.0,72607104.0
20011011,240.97,244.26,232.21,236.16,3352100.0,40628948.0
20011010,244.48,245.57,234.62,242.29,2127700.0,26286732.0
20011009,246.45,255.43,244.26,253.02,2210200.0,28267798.0
20011008,250.83,252.58,244.26,246.67,1468100.0,18546734.0
20010928,247.54,252.36,246.45,250.83,2182200.0,27766698.0
20010927,243.16,249.52,242.07,245.14,1446800.0,18109856.0
20010926,247.54,247.54,243.16,243.82,1141900.0,14252603.0
20010925,246.45,251.71,245.35,247.33,1411500.0,17808606.0
20010924,248.42,248.42,243.38,245.35,1186700.0,14884960.0
20010921,247.76,251.49,245.57,248.42,1892700.0,23931414.0
20010920,254.11,257.62,247.54,248.64,5734800.0,73850560.0
20010919,236.59,256.09,235.28,253.46,5257900.0,66430268.0
20010918,234.84,240.97,233.96,236.59,2236400.0,27098452.0
20010917,242.07,242.07,234.4,234.62,5096000.0,61735568.0
20010914,247.54,249.73,242.07,242.94,2228900.0,27721224.0
20010913,249.3,251.92,247.11,247.33,1103100.0,13954552.0
20010912,242.07,249.73,236.59,248.2,4797900.0,60072572.0
20010911,258.06,258.5,252.8,253.9,1583900.0,20482358.0
20010910,246.45,257.4,245.35,256.31,2055000.0,26472530.0
20010907,256.31,256.31,247.33,249.52,2336900.0,29751530.0
20010906,254.77,256.96,253.02,256.52,1302600.0,16884174.0
20010905,257.4,259.15,253.02,254.77,1769200.0,23069074.0
20010904,245.35,257.4,245.35,255.21,2123400.0,27291166.0
20010903,250.83,253.24,246.45,247.11,1309200.0,16526705.0
20010830,252.14,252.14,249.3,249.73,926500.0,11784067.0
20010829,252.58,255.65,251.92,252.14,1580200.0,20302482.0
20010828,249.73,253.02,245.35,252.14,2497800.0,31612374.0
20010827,256.74,256.96,247.54,251.49,3075300.0,39338256.0
20010824,259.59,262.44,256.31,256.74,1333500.0,17445284.0
20010823,258.5,260.25,256.31,258.71,1662300.0,21713536.0
20010822,262.0,262.88,257.4,259.59,1711000.0,22439736.0
20010821,262.88,266.82,262.0,263.31,1353400.0,18099364.0
20010820,261.12,262.44,258.06,261.12,1348900.0,17742700.0
20010817,258.06,264.19,257.62,260.9,1235100.0,16303461.0
20010815,263.97,265.07,262.44,263.75,1258300.0,16792382.0
20010814,265.29,269.23,260.69,263.31,2042700.0,27399742.0
20010813,266.82,269.88,263.97,266.38,2295600.0,30971954.0
20010810,269.01,269.01,262.88,265.94,2496400.0,33496574.0
20010809,256.31,260.25,256.09,258.28,2672200.0,34910828.0
20010808,260.25,260.47,254.33,256.09,2790200.0,36322360.0
20010807,256.09,261.12,250.83,259.81,3579700.0,46623844.0
20010806,272.73,273.39,247.54,257.4,7604100.0,99291096.0
20010803,277.11,277.99,270.54,274.05,3763200.0,51911352.0
20010802,282.81,283.03,273.39,277.11,2900500.0,40401792.0
20010801,274.92,283.03,274.92,282.81,3646700.0,51147656.0
20010731,274.05,282.59,272.73,274.48,4037600.0,56392956.0
20010730,297.92,297.92,269.45,278.21,7598000.0,108007048.0
20010727,296.82,300.55,291.79,299.89,3243300.0,48053416.0
20010726,295.51,296.82,291.57,295.07,2972400.0,43631448.0
20010725,299.67,300.55,294.63,295.51,3235300.0,48066696.0
20010724,301.86,301.86,298.58,299.89,3132600.0,46923232.0
20010723,305.59,307.99,301.86,302.52,2699600.0,40926600.0
20010720,304.49,308.43,301.21,304.49,3642000.0,55244640.0
20010719,303.61,304.49,297.48,302.74,2026300.0,30429432.0
20010718,296.82,322.01,296.82,303.61,2285300.0,34621784.0
20010717,299.01,299.23,292.44,295.73,3350600.0,49315960.0
20010716,304.49,308.43,297.92,299.01,2833700.0,42683088.0
20010713,304.05,306.68,302.08,302.52,2513700.0,38049232.0
20010712,306.02,306.68,300.99,303.83,4503900.0,68186696.0
20010711,309.97,310.62,305.15,306.02,4144500.0,63359432.0
20010710,308.43,310.84,307.99,309.97,1420500.0,21890882.0
20010709,315.0,315.0,307.78,308.43,1766300.0,27237664.0
20010706,315.66,318.07,309.97,311.06,2402600.0,37503268.0
20010705,314.35,323.11,314.13,314.57,8032500.0,127473544.0
20010704,308.87,315.44,308.87,313.03,2209500.0,34398796.0
20010703,307.78,309.31,306.68,308.43,1621600.0,24899242.0
20010702,308.43,313.25,306.68,307.78,2243900.0,34537048.0
20010628,310.62,312.59,306.46,306.9,3488900.0,53645604.0
20010627,311.06,312.81,308.65,309.97,3355500.0,51803728.0
20010626,315.44,315.66,311.06,311.5,3349000.0,52098284.0
20010625,313.25,317.63,312.81,315.44,2909200.0,45637420.0
20010622,308.43,314.13,304.49,312.81,3304500.0,50776012.0
20010621,306.24,309.09,304.71,307.56,4431300.0,67836032.0
20010620,309.97,313.03,303.83,306.24,4958000.0,75939800.0
20010619,308.87,310.84,306.68,309.53,2986500.0,45936068.0
20010618,317.41,318.07,307.12,310.19,4175500.0,64927816.0
20010615,315.44,319.82,313.47,317.41,2963200.0,46501352.0
20010614,322.01,326.39,315.44,316.54,6661400.0,106511384.0
20010613,313.69,322.67,313.47,319.82,4123300.0,65259556.0
20010612,312.38,317.41,311.06,313.47,3037100.0,47482748.0
20010611,316.54,317.63,312.16,312.38,4137600.0,64590836.0
20010608,318.29,319.17,311.28,316.1,3821700.0,60046572.0
20010607,320.26,322.01,317.41,318.51,5299600.0,84033968.0
20010606,320.04,323.76,318.73,320.26,4311300.0,68730008.0
20010605,323.33,326.17,318.95,320.04,5255900.0,83808856.0
20010604,329.02,331.43,322.45,323.76,5436400.0,87825240.0
20010601,326.39,335.15,325.95,328.58,9691000.0,159154544.0
20010531,329.68,331.43,325.74,326.39,6852700.0,111426120.0
20010530,319.38,330.12,319.38,328.58,14419700.0,233935520.0
20010529,318.95,323.33,318.73,318.95,7134600.0,113863288.0
20010528,313.25,322.45,313.25,318.95,10988100.0,174535632.0
20010525,312.16,315.44,309.53,312.38,2842400.0,44110924.0
20010524,316.1,318.73,310.84,312.16,5770900.0,90424216.0
20010523,311.06,317.85,307.34,316.1,7287200.0,113614568.0
20010522,305.15,316.54,305.15,309.75,7300300.0,113669304.0
20010521,308.65,308.87,304.05,305.15,9122200.0,139034432.0
20010518,311.5,312.16,307.34,308.65,6972900.0,107323624.0
20010517,316.54,317.19,311.06,311.5,3457400.0,53838492.0
20010516,314.35,317.41,311.06,316.54,4850700.0,75690152.0
20010515,318.07,320.48,312.59,314.13,3197900.0,50195856.0
20010514,315.0,320.92,310.19,317.63,4203300.0,65600520.0
20010511,315.44,317.85,312.38,315.0,2241000.0,35011332.0
20010510,311.72,322.01,311.5,315.22,3534200.0,55602248.0
20010509,312.16,313.69,311.06,311.28,4562700.0,70902640.0
20010508,311.72,314.35,310.4,311.06,2647800.0,41145004.0
20010430,314.35,316.1,310.62,311.72,3831900.0,59566460.0
20010427,311.28,318.07,311.28,314.35,5490600.0,85784928.0
20010426,315.44,317.63,311.06,311.72,6961900.0,108651432.0
20010425,325.52,328.58,315.0,315.88,12347900.0,196499120.0
20010424,325.3,329.02,324.86,325.3,4185800.0,67783200.0
20010423,326.39,327.49,323.76,324.86,6246200.0,100879240.0
20010420,330.55,332.53,325.95,326.39,10589100.0,172437824.0
20010419,334.93,335.15,328.15,330.55,8604000.0,141135664.0
20010418,336.25,340.63,334.5,334.93,8157500.0,136003712.0
20010417,343.48,343.91,336.47,338.66,8930700.0,150031520.0
20010416,343.91,346.32,339.53,341.72,17575400.0,297997984.0
20010413,332.53,343.26,330.77,340.63,22294200.0,373305856.0
20010412,332.96,336.47,329.24,331.65,7291500.0,120149792.0
20010411,337.34,337.34,330.34,332.74,3972300.0,65525000.0
20010410,327.93,334.06,327.93,330.77,3971000.0,65183100.0
20010409,328.8,330.77,325.3,327.93,4328400.0,70248600.0
20010406,332.09,334.72,326.39,328.8,4561300.0,74695272.0
20010405,326.17,328.8,324.42,328.58,5750100.0,93211616.0
20010404,332.96,339.53,322.23,326.17,9768200.0,161312272.0
20010403,334.06,335.59,329.68,332.31,5646400.0,93006376.0
20010402,327.49,336.25,324.64,333.62,8825800.0,144641136.0
20010330,329.02,331.87,324.2,326.83,8532000.0,138537056.0
20010329,330.77,334.06,327.49,329.02,6620200.0,108531096.0
20010328,328.58,331.87,326.39,330.34,8172300.0,133262936.0
20010327,332.96,334.06,324.86,328.15,7536000.0,122854088.0
20010326,323.33,332.96,322.01,329.46,9864500.0,160815856.0
20010323,338.44,339.97,323.11,323.98,24573700.0,403146848.0
20010322,343.91,346.11,337.34,338.44,13828200.0,232902208.0
20010321,337.56,345.89,332.96,343.04,19498900.0,329230880.0
20010320,337.34,342.82,334.28,337.34,8912500.0,149000128.0
20010319,334.28,338.44,329.68,336.25,12027900.0,199294912.0
20010316,337.34,343.91,333.18,334.28,18400400.0,308007520.0
20010315,335.37,339.53,332.96,337.34,19042500.0,317041024.0
20010314,321.57,340.63,319.38,335.15,32052700.0,532170240.0
20010313,324.86,327.71,319.82,322.01,13094600.0,210222304.0
20010312,326.39,328.15,320.7,324.86,13888100.0,223758688.0
20010309,326.39,331.43,322.45,326.39,31503500.0,511896736.0
20010308,310.62,332.09,306.68,326.17,47704700.0,763859968.0
20010307,303.4,312.16,302.3,309.53,15345900.0,236435120.0
20010306,301.21,302.74,296.39,302.3,6002100.0,89882912.0
20010305,302.52,309.09,300.33,301.21,18675600.0,284499968.0
20010302,287.41,306.24,287.19,301.21,27729200.0,416886816.0
20010301,282.59,289.16,280.4,284.78,2185600.0,31308760.0
20010228,282.59,282.59,279.3,280.18,1485400.0,20954100.0
20010227,283.68,284.34,279.3,280.4,2352100.0,33177354.0
20010226,281.49,286.09,281.27,282.81,1862400.0,26492512.0
20010223,273.83,280.84,273.83,280.84,1837400.0,25558110.0
20010222,276.02,278.21,274.7,275.14,3442100.0,47856412.0
20010221,283.68,283.68,277.11,278.21,3653900.0,51274124.0
20010220,288.06,290.47,282.59,284.12,1596100.0,22972612.0
20010219,282.15,289.16,280.84,288.94,1531900.0,21857236.0
20010216,281.71,282.59,279.3,282.37,1673200.0,23641138.0
20010215,284.34,285.87,281.27,281.49,1369200.0,19457170.0
20010214,283.9,285.22,282.59,282.81,1359300.0,19399012.0
20010213,287.19,288.06,284.78,284.78,1509200.0,21663776.0
20010212,286.97,289.16,280.84,286.75,2302800.0,32847660.0
20010209,281.49,289.16,281.49,286.75,2028600.0,29095130.0
20010208,290.03,291.35,278.21,281.05,2423300.0,34689472.0
20010207,293.32,295.73,289.16,290.03,1350800.0,19732634.0
20010206,291.13,295.73,286.53,293.1,2210100.0,32148978.0
20010205,300.11,302.3,290.25,291.13,2441500.0,36108460.0
20010119,300.11,301.86,298.36,299.67,6223600.0,93350296.0
20010118,293.54,302.3,293.54,297.92,5365900.0,80080992.0
20010117,289.16,300.11,289.16,293.1,4697100.0,69421968.0
20010116,282.37,290.25,280.84,288.72,2336700.0,33634020.0
20010115,295.73,295.73,280.62,282.37,2998100.0,43491884.0
20010112,295.51,299.01,292.66,295.73,3890200.0,57510600.0
20010111,288.06,304.49,287.84,295.51,8121100.0,120765128.0
20010110,290.47,291.13,285.0,287.41,3450300.0,49823172.0
20010109,278.21,290.91,274.92,290.25,5233600.0,74344352.0
20010108,282.59,282.59,277.77,278.21,6994400.0,98044056.0
20010105,285.44,285.44,280.84,282.59,6641900.0,94154816.0
20010104,288.06,289.16,284.78,285.87,4840400.0,69573360.0
20010103,290.47,291.57,286.31,287.84,5429400.0,78304304.0
20010102,290.03,293.54,286.97,290.25,3412200.0,49505252.0
20001229,286.09,291.79,285.87,289.6,2363000.0,34243068.0
20001228,286.97,287.41,285.22,286.09,3882700.0,55779304.0
20001227,286.97,289.16,286.09,286.53,3603600.0,51933024.0
20001226,286.97,291.79,284.78,286.97,4515700.0,65023652.0
20001225,292.44,292.44,285.87,286.75,4711700.0,67947648.0
20001222,296.17,296.82,291.35,292.44,5895100.0,86405488.0
20001221,297.26,299.89,296.17,296.17,2831400.0,42063820.0
20001220,299.67,300.11,295.73,297.04,3087900.0,45892508.0
20001219,306.68,306.68,297.48,299.01,5509900.0,82689224.0
20001218,305.8,307.78,297.92,306.02,4790200.0,72757312.0
20001215,300.99,307.99,299.23,305.8,3923200.0,59415828.0
20001214,299.89,303.61,296.61,299.23,2480500.0,37186304.0
20001213,300.11,302.52,295.95,296.61,1957400.0,29097330.0
20001212,295.51,300.11,292.44,299.89,3733000.0,55102632.0
20001211,304.05,304.49,294.63,295.51,5291400.0,79107144.0
20001208,303.4,306.68,302.3,304.05,5154800.0,78289376.0
20001207,308.43,308.87,305.59,306.68,2370900.0,36295556.0
20001206,311.5,312.81,307.78,308.43,2450000.0,37793348.0
20001205,311.06,314.13,311.06,311.28,1940600.0,30161718.0
20001204,311.06,311.5,308.87,310.84,2456000.0,37895112.0
20001201,311.06,313.25,309.75,310.84,2419600.0,37467152.0
20001130,311.28,314.35,310.19,310.84,2579000.0,39999716.0
20001129,314.78,315.0,310.62,311.5,3230300.0,50190872.0
20001128,313.91,316.54,313.25,314.78,2190000.0,34302192.0
20001127,317.63,317.63,313.25,313.91,2951300.0,46202516.0
20001124,320.92,329.9,315.44,318.29,11939000.0,192508944.0
20001123,317.63,322.01,316.76,319.38,4000300.0,63487100.0
20001122,314.13,318.73,314.13,317.41,2763300.0,43495920.0
20001121,314.35,318.51,311.5,314.13,2653400.0,41619744.0
20001120,315.66,315.66,311.28,314.13,4228800.0,65853184.0
20001117,322.01,322.67,314.35,315.66,4931300.0,77763856.0
20001116,322.01,325.3,319.82,321.36,4489900.0,71885000.0
20001115,317.19,326.17,316.97,321.57,8468700.0,135846032.0
20001114,316.1,318.73,313.25,316.76,3950500.0,62095384.0
20001113,311.5,317.63,311.06,314.78,5237500.0,81950096.0
20001110,311.06,315.66,308.87,311.94,4394900.0,68324176.0
20001109,311.06,311.94,308.87,310.84,2996700.0,46367212.0
20001108,305.15,311.72,305.15,310.19,2945900.0,45520484.0
20001107,311.5,313.25,303.83,305.15,5564200.0,85125816.0
20001106,316.32,316.32,308.87,311.5,5300200.0,82600136.0
20001103,313.93,314.94,309.21,310.22,11812400.0,209813152.0
